age,gender,education,occupation,location,workHours,experience,salary
26,Male,M.Tech,Backend Developer,Gurugram,53,4,17.5
38,Female,MBA,Fullstack Developer,Mumbai,38,16,43.2
21,Male,MBA,DevOps Engineer,Mumbai,53,0,12.1
24,Male,PhD,Fullstack Developer,Noida,54,2,16.4
42,Male,B.Tech,Security Engineer,Gurugram,54,20,60.4
32,Male,MCA,Frontend Developer,Chennai,38,10,26.9
41,Female,MBA,Security Engineer,Gurugram,46,19,49.2
47,Male,B.Tech,Software Engineer,Hyderabad,39,25,69.7
49,Male,B.E,DevOps Engineer,Bengaluru,41,27,75.7
39,Female,PhD,Data Scientist,Mumbai,47,17,50.6
34,Male,B.E,QA Engineer,Pune,48,12,34.7
45,Male,MCA,Engineering Manager,Hyderabad,44,23,86.8
39,Male,BCA,Frontend Developer,Mumbai,40,17,46.9
32,Male,B.Sc IT,Cloud Architect,Kolkata,37,10,47.8
33,Female,M.Tech,DevOps Engineer,Mumbai,36,11,29.9
36,Female,B.Tech,Frontend Developer,Bengaluru,36,14,40.6
21,Female,M.Tech,Cloud Architect,Bengaluru,45,0,26.2
38,Female,MBA,Frontend Developer,Pune,45,16,42.2
30,Male,BCA,Frontend Developer,Noida,48,8,23.3
29,Male,PhD,DevOps Engineer,Kolkata,53,7,29.3
40,Male,BCA,Backend Developer,Pune,49,18,48.9
41,Female,MCA,QA Engineer,Noida,43,19,43.8
39,Male,B.E,QA Engineer,Noida,43,17,53
45,Female,BCA,Cloud Architect,Mumbai,42,23,81
24,Male,MCA,Fullstack Developer,Pune,46,2,8.8
32,Male,B.E,Backend Developer,Kolkata,54,10,31.3
47,Male,B.Tech,Data Scientist,Hyderabad,38,25,88.3
34,Male,BCA,Product Manager,Hyderabad,49,12,40
27,Male,B.Tech,Backend Developer,Bengaluru,49,5,19.2
41,Female,B.E,Software Engineer,Noida,54,19,48.7
29,Female,B.E,Product Manager,Gurugram,37,7,19.5
40,Female,MBA,Security Engineer,Bengaluru,42,18,53.3
41,Male,MCA,Fullstack Developer,Noida,41,19,52.1
39,Female,BCA,Frontend Developer,Chennai,41,17,39
45,Male,B.Tech,Security Engineer,Noida,47,23,69.5
40,Male,B.E,Cloud Architect,Hyderabad,52,18,62.1
30,Male,B.Tech,Software Engineer,Gurugram,37,8,25.6
46,Male,BCA,Cloud Architect,Noida,36,24,82.7
42,Male,BCA,Cloud Architect,Kolkata,36,20,64.2
45,Male,MBA,Software Engineer,Hyderabad,35,23,72.6
25,Male,BCA,Product Manager,Hyderabad,40,3,17
43,Male,B.Sc IT,Product Manager,Kolkata,49,21,58.8
32,Female,B.Sc IT,Product Manager,Hyderabad,42,10,33.9
24,Male,B.E,Data Scientist,Pune,44,2,18.9
43,Male,B.Sc IT,Software Engineer,Mumbai,53,21,63.1
43,Male,M.Tech,Product Manager,Bengaluru,38,21,63.3
37,Female,MCA,QA Engineer,Noida,43,15,34
46,Male,B.Sc IT,Engineering Manager,Chennai,48,24,76.9
32,Female,B.Sc IT,Backend Developer,Bengaluru,54,10,29
26,Male,PhD,Frontend Developer,Bengaluru,37,4,27.6
50,Female,B.E,Engineering Manager,Pune,54,28,75.3
37,Male,MBA,Engineering Manager,Noida,43,15,51
23,Male,PhD,Fullstack Developer,Noida,39,1,13.5
34,Male,MBA,Engineering Manager,Hyderabad,45,12,54.4
26,Male,B.Tech,Fullstack Developer,Hyderabad,40,4,19.7
35,Male,M.Tech,DevOps Engineer,Kolkata,35,13,37.7
33,Female,MBA,Cloud Architect,Hyderabad,40,11,49.1
35,Male,PhD,Product Manager,Noida,48,13,37.7
31,Male,PhD,Fullstack Developer,Pune,54,9,28.6
39,Male,B.Sc IT,Frontend Developer,Kolkata,48,17,50.5
31,Male,B.Sc IT,QA Engineer,Hyderabad,51,9,33.5
50,Female,MBA,Product Manager,Noida,48,28,59.6
49,Male,B.E,DevOps Engineer,Noida,35,27,68.6
49,Male,B.Sc IT,Engineering Manager,Bengaluru,41,27,80.7
36,Male,PhD,Cloud Architect,Pune,49,14,60.6
25,Female,MCA,Fullstack Developer,Gurugram,37,3,8.9
29,Male,B.E,Data Scientist,Bengaluru,49,7,34.7
42,Male,BCA,Cloud Architect,Kolkata,42,20,74.1
29,Male,B.Tech,Frontend Developer,Mumbai,42,7,27.9
36,Female,B.E,QA Engineer,Hyderabad,44,14,35.2
22,Male,M.Tech,Security Engineer,Hyderabad,45,0,18.8
25,Male,B.Tech,Engineering Manager,Mumbai,36,3,26.5
50,Female,MBA,Fullstack Developer,Chennai,48,28,65.6
36,Female,M.Tech,Cloud Architect,Kolkata,51,14,54.1
22,Female,PhD,QA Engineer,Pune,47,0,9.3
39,Male,B.Tech,Product Manager,Gurugram,51,17,47.6
44,Male,B.Sc IT,Cloud Architect,Chennai,47,22,77.9
27,Female,MCA,Frontend Developer,Mumbai,36,5,20.2
47,Male,B.Sc IT,Backend Developer,Gurugram,44,25,70.6
38,Male,MBA,Security Engineer,Pune,39,16,52
24,Female,MCA,Security Engineer,Gurugram,39,2,15.9
33,Male,B.E,Security Engineer,Bengaluru,37,11,37.3
35,Male,BCA,Security Engineer,Chennai,53,13,44.9
45,Female,PhD,Product Manager,Kolkata,40,23,61.8
38,Female,B.Sc IT,Backend Developer,Noida,36,16,35.7
50,Male,B.Tech,Product Manager,Hyderabad,52,28,68.2
29,Male,M.Tech,Fullstack Developer,Bengaluru,38,7,25.7
46,Male,PhD,Software Engineer,Noida,40,24,67.7
42,Female,B.E,Software Engineer,Kolkata,37,20,47.9
36,Female,MCA,Data Scientist,Mumbai,45,14,47.7
31,Male,B.Tech,DevOps Engineer,Chennai,37,9,30.1
33,Female,M.Tech,Cloud Architect,Gurugram,37,11,47.7
46,Male,B.Tech,Fullstack Developer,Gurugram,51,24,57.8
40,Female,B.Tech,Backend Developer,Kolkata,44,18,45.6
46,Female,PhD,Data Scientist,Pune,37,24,74.9
30,Female,B.Tech,Software Engineer,Kolkata,52,8,18.4
44,Male,B.Tech,Cloud Architect,Mumbai,35,22,89.3
33,Male,MBA,Software Engineer,Chennai,38,11,33.2
43,Female,B.E,QA Engineer,Bengaluru,50,21,58.1
23,Female,BCA,Software Engineer,Kolkata,53,1,6.4
26,Male,M.Tech,Fullstack Developer,Hyderabad,35,4,22.3
32,Male,B.E,Fullstack Developer,Hyderabad,37,10,37.7
31,Male,B.Sc IT,QA Engineer,Hyderabad,44,9,31.2
26,Male,MCA,Security Engineer,Pune,50,4,19.7
40,Male,MBA,Frontend Developer,Mumbai,48,18,50.9
25,Male,BCA,Data Scientist,Hyderabad,45,3,26.4
49,Female,B.Tech,Product Manager,Mumbai,44,27,74.6
30,Female,B.Tech,DevOps Engineer,Hyderabad,47,8,26.9
28,Female,M.Tech,Frontend Developer,Hyderabad,46,6,20.6
43,Male,MCA,Frontend Developer,Kolkata,44,21,48.1
29,Male,M.Tech,DevOps Engineer,Gurugram,36,7,24.4
28,Male,B.Sc IT,Frontend Developer,Gurugram,53,6,17
29,Female,MCA,DevOps Engineer,Noida,51,7,20.9
50,Male,M.Tech,Engineering Manager,Pune,51,28,87.6
40,Male,MCA,Frontend Developer,Bengaluru,53,18,55.1
43,Male,B.Sc IT,Engineering Manager,Pune,38,21,73.6
33,Male,BCA,Fullstack Developer,Mumbai,53,11,35.3
40,Female,MCA,Engineering Manager,Chennai,45,18,60.5
24,Female,B.Sc IT,Security Engineer,Gurugram,46,2,13
46,Male,B.E,Product Manager,Mumbai,44,24,59.3
45,Male,B.Tech,DevOps Engineer,Bengaluru,35,23,59
26,Female,PhD,Fullstack Developer,Noida,39,4,20
32,Female,PhD,Security Engineer,Pune,41,10,37.2
42,Female,M.Tech,Software Engineer,Gurugram,37,20,54.8
26,Male,MBA,Fullstack Developer,Noida,45,4,15.4
45,Male,M.Tech,Data Scientist,Mumbai,54,23,71.8
26,Female,MCA,Software Engineer,Mumbai,47,4,15
49,Male,B.Sc IT,Product Manager,Chennai,43,27,72.3
27,Male,B.Tech,QA Engineer,Chennai,36,5,15.1
34,Male,MCA,QA Engineer,Bengaluru,43,12,41.3
31,Male,B.E,Data Scientist,Mumbai,49,9,33.7
47,Male,B.Sc IT,DevOps Engineer,Mumbai,50,25,78.4
48,Male,B.Tech,Frontend Developer,Kolkata,44,26,71.4
47,Male,B.E,Backend Developer,Noida,42,25,57.3
46,Female,PhD,Data Scientist,Bengaluru,49,24,71.4
43,Male,B.Sc IT,Backend Developer,Mumbai,43,21,58.3
26,Female,B.Sc IT,QA Engineer,Chennai,39,4,12.5
23,Male,MBA,Security Engineer,Kolkata,47,1,18.8
26,Male,BCA,DevOps Engineer,Bengaluru,44,4,19.2
50,Male,B.Sc IT,Frontend Developer,Bengaluru,48,28,71.6
25,Female,PhD,Frontend Developer,Bengaluru,37,3,22.9
40,Female,PhD,Fullstack Developer,Kolkata,39,18,46.9
29,Male,B.E,Cloud Architect,Mumbai,44,7,42.6
50,Male,B.Sc IT,Security Engineer,Hyderabad,44,28,97.3
38,Male,PhD,Product Manager,Hyderabad,35,16,54.2
23,Male,B.Sc IT,Frontend Developer,Mumbai,38,1,10.8
27,Male,B.Sc IT,Product Manager,Noida,54,5,16.6
26,Female,MCA,QA Engineer,Noida,46,4,14
50,Male,PhD,Software Engineer,Mumbai,45,28,95.3
28,Male,B.Sc IT,Engineering Manager,Hyderabad,37,6,38.1
31,Male,B.E,Data Scientist,Hyderabad,48,9,37.1
32,Male,M.Tech,Software Engineer,Hyderabad,48,10,40.1
24,Male,MCA,Security Engineer,Hyderabad,39,2,19.5
39,Female,B.E,Product Manager,Mumbai,36,17,48.7
38,Male,BCA,Software Engineer,Noida,45,16,49.3
37,Female,PhD,Security Engineer,Kolkata,41,15,51.8
29,Female,PhD,DevOps Engineer,Chennai,51,7,26.3
45,Male,MBA,Backend Developer,Chennai,35,23,59
22,Male,PhD,Cloud Architect,Noida,43,0,26
48,Female,B.Sc IT,Cloud Architect,Chennai,51,26,85.9
33,Female,B.E,Fullstack Developer,Kolkata,54,11,24.3
22,Male,PhD,Software Engineer,Kolkata,52,0,10.9
26,Female,MCA,Frontend Developer,Gurugram,37,4,14.4
27,Female,MBA,Data Scientist,Hyderabad,38,5,27.5
35,Female,B.Tech,Product Manager,Bengaluru,51,13,39
49,Male,MBA,Data Scientist,Gurugram,49,27,85.3
33,Male,PhD,Product Manager,Bengaluru,49,11,39.1
37,Female,MBA,QA Engineer,Hyderabad,54,15,38.7
30,Female,BCA,Security Engineer,Noida,49,8,25.9
40,Female,MBA,Cloud Architect,Chennai,49,18,56.4
32,Female,B.Sc IT,Data Scientist,Hyderabad,54,10,36.5
25,Male,PhD,Engineering Manager,Gurugram,46,3,31.6
33,Female,M.Tech,DevOps Engineer,Hyderabad,53,11,39.7
50,Male,MCA,QA Engineer,Pune,45,28,70.7
30,Female,B.Sc IT,Software Engineer,Gurugram,49,8,23.9
25,Male,M.Tech,Data Scientist,Gurugram,54,3,23.2
31,Male,MBA,Software Engineer,Chennai,37,9,25.3
23,Male,MCA,Fullstack Developer,Pune,35,1,6.4
31,Male,MBA,Backend Developer,Pune,42,9,28.3
21,Female,PhD,Fullstack Developer,Chennai,40,0,11.3
24,Male,B.E,Product Manager,Gurugram,54,2,9.6
47,Female,PhD,QA Engineer,Chennai,49,25,73.1
38,Male,M.Tech,Frontend Developer,Kolkata,39,16,43.7
21,Male,MBA,DevOps Engineer,Mumbai,44,0,10.7
43,Male,M.Tech,Data Scientist,Kolkata,48,21,75.9
21,Female,PhD,Data Scientist,Mumbai,38,0,23.4
35,Female,MBA,Product Manager,Hyderabad,46,13,43.3
24,Female,B.Sc IT,Security Engineer,Noida,53,2,13.6
47,Male,BCA,Frontend Developer,Hyderabad,39,25,66.9
33,Female,MCA,Cloud Architect,Kolkata,47,11,47
49,Male,M.Tech,Data Scientist,Gurugram,50,27,76.2
46,Male,PhD,Product Manager,Gurugram,39,24,69.1
48,Male,B.Sc IT,QA Engineer,Hyderabad,43,26,72.5
44,Female,B.Sc IT,Security Engineer,Kolkata,48,22,66.4
30,Male,M.Tech,Engineering Manager,Noida,48,8,43.7
21,Male,B.E,Software Engineer,Noida,35,0,4.6
28,Male,B.E,Fullstack Developer,Kolkata,35,6,19.9
21,Female,MCA,Data Scientist,Noida,51,0,11.9
49,Male,M.Tech,Software Engineer,Pune,49,27,64.9
42,Female,B.Tech,Engineering Manager,Bengaluru,44,20,64.3
23,Male,B.Tech,QA Engineer,Bengaluru,45,1,10.6
31,Male,MBA,Product Manager,Bengaluru,43,9,28.9
25,Female,M.Tech,Fullstack Developer,Hyderabad,48,3,17.1
29,Male,B.Tech,Security Engineer,Kolkata,51,7,25.8
32,Male,B.E,Security Engineer,Bengaluru,48,10,41.1
26,Male,MBA,Product Manager,Noida,50,4,18.5
48,Male,PhD,Data Scientist,Bengaluru,38,26,77.7
28,Male,MCA,Data Scientist,Gurugram,44,6,25.3
34,Male,B.Sc IT,Product Manager,Chennai,50,12,34.8
50,Male,MCA,Cloud Architect,Chennai,36,28,98.3
28,Female,MBA,Software Engineer,Noida,44,6,18.4
45,Female,MBA,QA Engineer,Chennai,48,23,63.9
35,Male,PhD,QA Engineer,Gurugram,36,13,49.8
42,Female,M.Tech,Engineering Manager,Gurugram,48,20,61.8
50,Male,BCA,Data Scientist,Kolkata,41,28,76.8
23,Female,B.Tech,Data Scientist,Mumbai,52,1,16.1
30,Male,BCA,QA Engineer,Hyderabad,38,8,32.2
24,Male,M.Tech,Frontend Developer,Gurugram,37,2,12.9
23,Male,B.Sc IT,Cloud Architect,Bengaluru,43,1,27.1
49,Female,PhD,Data Scientist,Bengaluru,52,27,74.3
38,Female,MBA,Security Engineer,Pune,45,16,51.7
43,Male,B.E,QA Engineer,Chennai,50,21,51.3
22,Female,B.Tech,Backend Developer,Mumbai,51,0,8.3
47,Male,B.Sc IT,Data Scientist,Chennai,35,25,77.8
21,Male,MCA,Fullstack Developer,Pune,44,0,4.2
31,Male,B.Tech,Backend Developer,Pune,43,9,28.2
30,Female,BCA,Engineering Manager,Hyderabad,48,8,38.9
47,Female,MCA,Data Scientist,Mumbai,50,25,72.6
30,Female,B.E,Product Manager,Gurugram,45,8,22.5
40,Male,M.Tech,Data Scientist,Gurugram,49,18,67.1
36,Male,B.Sc IT,QA Engineer,Mumbai,37,14,45
37,Female,BCA,Software Engineer,Pune,47,15,37.9
36,Female,B.Sc IT,Security Engineer,Chennai,39,14,37.8
36,Male,B.Sc IT,Engineering Manager,Gurugram,38,14,59.9
40,Male,B.Sc IT,Cloud Architect,Chennai,52,18,70.7
21,Male,B.Sc IT,Frontend Developer,Hyderabad,39,0,8.2
32,Female,MBA,Backend Developer,Noida,35,10,24.5
38,Male,M.Tech,Frontend Developer,Hyderabad,50,16,49.6
42,Male,B.E,Product Manager,Gurugram,47,20,52.6
42,Male,PhD,Fullstack Developer,Chennai,41,20,62.4
22,Male,B.Sc IT,Software Engineer,Mumbai,38,0,7.3
35,Male,MCA,Fullstack Developer,Pune,51,13,33.9
40,Female,M.Tech,Data Scientist,Noida,47,18,55.5
32,Male,B.Sc IT,QA Engineer,Pune,38,10,25.8
46,Male,M.Tech,Engineering Manager,Noida,41,24,83.2
38,Male,B.Sc IT,QA Engineer,Hyderabad,42,16,53
27,Male,B.Tech,Frontend Developer,Noida,42,5,18.5
42,Male,BCA,Software Engineer,Hyderabad,50,20,53.3
42,Female,B.Tech,Cloud Architect,Chennai,46,20,58.7
44,Female,B.E,Software Engineer,Bengaluru,47,22,48.7
37,Male,B.Tech,QA Engineer,Kolkata,45,15,44.4
36,Male,PhD,Engineering Manager,Bengaluru,51,14,63.2
29,Male,B.Tech,Cloud Architect,Hyderabad,53,7,39
48,Male,M.Tech,Engineering Manager,Kolkata,39,26,98.7
50,Male,PhD,Product Manager,Bengaluru,54,28,94
23,Male,B.Sc IT,Frontend Developer,Pune,48,1,5.8
50,Male,B.Tech,Cloud Architect,Chennai,52,28,83.2
50,Male,MBA,Backend Developer,Chennai,43,28,72.9
42,Female,MCA,Security Engineer,Noida,40,20,58.5
39,Male,MCA,DevOps Engineer,Pune,52,17,49.4
33,Female,PhD,Software Engineer,Hyderabad,40,11,43.3
21,Female,B.E,Data Scientist,Gurugram,51,0,12
40,Male,M.Tech,Software Engineer,Pune,43,18,44.5
33,Male,M.Tech,Data Scientist,Chennai,47,11,46.5
32,Male,M.Tech,Backend Developer,Hyderabad,38,10,39.2
42,Male,B.E,Product Manager,Gurugram,51,20,48.1
22,Female,B.Sc IT,QA Engineer,Bengaluru,37,0,6.9
47,Male,B.Sc IT,DevOps Engineer,Hyderabad,45,25,67.4
34,Female,PhD,Engineering Manager,Mumbai,48,12,56
21,Male,PhD,Engineering Manager,Chennai,45,0,26.5
43,Male,B.Sc IT,Fullstack Developer,Mumbai,48,21,57
30,Female,B.E,Security Engineer,Gurugram,47,8,25.3
39,Male,B.Tech,DevOps Engineer,Mumbai,38,17,57.8
24,Male,PhD,Engineering Manager,Chennai,35,2,33.6
23,Male,PhD,Backend Developer,Gurugram,54,1,12.1
41,Male,BCA,Product Manager,Hyderabad,45,19,49.1
42,Female,B.Tech,Data Scientist,Gurugram,40,20,56.3
24,Male,MBA,Product Manager,Hyderabad,37,2,14.9
36,Male,MCA,Data Scientist,Chennai,41,14,44.5
28,Male,MBA,Fullstack Developer,Chennai,48,6,19
47,Female,MBA,QA Engineer,Bengaluru,48,25,75.8
48,Female,B.Tech,Software Engineer,Kolkata,35,26,61.3
37,Male,B.E,Backend Developer,Gurugram,52,15,36.9
39,Male,MCA,DevOps Engineer,Hyderabad,36,17,51.3
45,Male,B.Tech,Product Manager,Chennai,53,23,56.1
44,Female,B.Tech,Software Engineer,Gurugram,42,22,60
21,Male,B.Tech,Software Engineer,Gurugram,37,0,4.1
31,Male,M.Tech,DevOps Engineer,Hyderabad,44,9,38
24,Female,PhD,Data Scientist,Pune,52,2,20.7
43,Male,B.Tech,DevOps Engineer,Chennai,49,21,61.9
49,Female,B.Sc IT,Engineering Manager,Chennai,43,27,71.3
41,Male,M.Tech,Engineering Manager,Pune,50,19,66.8
44,Female,B.E,DevOps Engineer,Hyderabad,54,22,61.2
41,Female,B.Tech,Cloud Architect,Pune,40,19,58.3
44,Male,B.E,Backend Developer,Hyderabad,47,22,67.4
49,Male,PhD,Product Manager,Noida,54,27,75.4
38,Male,M.Tech,Cloud Architect,Bengaluru,49,16,71
44,Male,MCA,Data Scientist,Hyderabad,49,22,76.6
45,Female,M.Tech,Engineering Manager,Kolkata,38,23,78.4
39,Male,MCA,Cloud Architect,Mumbai,43,17,74.9
34,Male,MCA,QA Engineer,Chennai,48,12,29.6
30,Male,B.Sc IT,Product Manager,Noida,54,8,22.6
48,Male,PhD,Frontend Developer,Kolkata,43,26,85
29,Male,BCA,Fullstack Developer,Chennai,48,7,20
44,Female,B.Tech,Fullstack Developer,Mumbai,49,22,64.7
47,Female,M.Tech,Backend Developer,Mumbai,43,25,70.2
44,Male,M.Tech,Software Engineer,Gurugram,48,22,63.6
49,Male,B.Sc IT,DevOps Engineer,Noida,35,27,67.4
27,Male,B.Tech,Fullstack Developer,Chennai,40,5,17.4
39,Female,MCA,Cloud Architect,Chennai,52,17,61.8
30,Female,M.Tech,QA Engineer,Chennai,47,8,25.9
40,Male,BCA,QA Engineer,Chennai,48,18,43.1
22,Female,MCA,Backend Developer,Hyderabad,38,0,7.8
29,Male,B.Tech,Security Engineer,Kolkata,43,7,27.7
49,Male,B.Sc IT,Cloud Architect,Bengaluru,48,27,103.5
48,Female,MCA,DevOps Engineer,Hyderabad,53,26,59.3
39,Male,MBA,Cloud Architect,Gurugram,36,17,71.4
26,Male,B.Sc IT,DevOps Engineer,Kolkata,36,4,15
33,Male,MCA,Frontend Developer,Bengaluru,42,11,37
44,Male,B.E,Backend Developer,Bengaluru,44,22,55.9
46,Female,MBA,Fullstack Developer,Gurugram,53,24,55.5
45,Male,B.E,QA Engineer,Pune,48,23,53.1
29,Female,PhD,Data Scientist,Hyderabad,46,7,34.5
26,Male,M.Tech,Engineering Manager,Kolkata,50,4,36.6
29,Male,B.Sc IT,Product Manager,Pune,48,7,18.6
30,Female,M.Tech,Security Engineer,Pune,54,8,31.8
47,Female,B.E,Data Scientist,Kolkata,35,25,59.6
46,Male,B.E,Cloud Architect,Hyderabad,47,24,74.1
32,Female,M.Tech,DevOps Engineer,Pune,49,10,29.9
39,Male,PhD,Security Engineer,Chennai,39,17,56
40,Male,B.E,Engineering Manager,Chennai,51,18,70.6
35,Female,MCA,Frontend Developer,Hyderabad,41,13,34.3
26,Male,PhD,Data Scientist,Chennai,41,4,31.3
25,Female,M.Tech,Engineering Manager,Mumbai,51,3,28.6
24,Male,B.E,Software Engineer,Hyderabad,54,2,13
35,Male,BCA,Data Scientist,Pune,38,13,49.7
39,Male,PhD,Cloud Architect,Chennai,49,17,58.6
47,Female,MBA,Security Engineer,Pune,53,25,64.9
50,Female,BCA,Cloud Architect,Mumbai,54,28,94.9
43,Male,B.Sc IT,Security Engineer,Chennai,39,21,64.4
47,Female,BCA,Security Engineer,Noida,35,25,72.4
21,Female,PhD,Security Engineer,Kolkata,50,0,17.7
37,Female,B.Tech,Cloud Architect,Pune,37,15,44
43,Male,BCA,Fullstack Developer,Mumbai,53,21,62.8
33,Male,M.Tech,Security Engineer,Chennai,38,11,38.8
49,Male,PhD,Data Scientist,Hyderabad,37,27,97.1
33,Female,BCA,Product Manager,Chennai,35,11,28.1
36,Male,B.E,Cloud Architect,Mumbai,49,14,59.8
34,Female,B.Tech,Product Manager,Gurugram,36,12,31.3
24,Female,B.E,Backend Developer,Mumbai,38,2,10.6
32,Female,B.E,Frontend Developer,Gurugram,45,10,27.3
33,Male,M.Tech,Fullstack Developer,Chennai,52,11,31.6
50,Female,MCA,Data Scientist,Pune,49,28,80
42,Male,B.Tech,QA Engineer,Noida,40,20,61
33,Male,B.Tech,Backend Developer,Chennai,38,11,27.9
25,Male,B.E,Product Manager,Chennai,37,3,11.2
31,Female,B.Tech,Cloud Architect,Noida,48,9,35.4
25,Male,MBA,Fullstack Developer,Kolkata,45,3,12.6
30,Male,MCA,Cloud Architect,Hyderabad,41,8,39.5
40,Male,B.Tech,Product Manager,Bengaluru,52,18,49.3
38,Female,B.E,Product Manager,Noida,42,16,34.3
25,Male,B.Sc IT,DevOps Engineer,Kolkata,35,3,10.6
24,Male,MCA,Frontend Developer,Hyderabad,41,2,11.5
28,Female,MCA,Backend Developer,Mumbai,40,6,19.6
48,Female,B.Sc IT,Fullstack Developer,Kolkata,49,26,67.5
25,Male,B.Sc IT,Frontend Developer,Kolkata,47,3,9.8
35,Male,MBA,Security Engineer,Gurugram,50,13,41.7
31,Male,MBA,DevOps Engineer,Noida,41,9,30.5
25,Female,MBA,Software Engineer,Mumbai,43,3,18
38,Male,MBA,Backend Developer,Kolkata,41,16,41.1
48,Female,B.E,Engineering Manager,Mumbai,46,26,69.6
42,Female,M.Tech,DevOps Engineer,Mumbai,42,20,50.2
22,Male,B.Tech,QA Engineer,Bengaluru,52,0,9
23,Female,B.Sc IT,Security Engineer,Pune,47,1,11.3
25,Male,B.Sc IT,Data Scientist,Bengaluru,54,3,24.6
34,Male,B.E,Software Engineer,Kolkata,52,12,33.2
45,Male,B.Tech,Backend Developer,Chennai,38,23,56.3
25,Male,B.Tech,Fullstack Developer,Gurugram,54,3,10.4
49,Female,PhD,Data Scientist,Bengaluru,53,27,91
44,Male,B.Tech,Cloud Architect,Hyderabad,45,22,82.6
27,Male,B.E,Data Scientist,Pune,38,5,25.6
32,Male,B.Tech,Cloud Architect,Mumbai,36,10,45
50,Male,BCA,Security Engineer,Kolkata,53,28,83.8
31,Male,MBA,QA Engineer,Chennai,47,9,27.7
22,Female,PhD,Security Engineer,Hyderabad,35,0,23.5
48,Female,MBA,DevOps Engineer,Bengaluru,35,26,67
48,Male,MBA,Engineering Manager,Gurugram,49,26,94
22,Female,PhD,Software Engineer,Gurugram,46,0,10.1
24,Female,MBA,Software Engineer,Noida,38,2,9.7
42,Female,B.E,Frontend Developer,Bengaluru,54,20,52.8
36,Male,M.Tech,Data Scientist,Kolkata,49,14,48.8
28,Female,B.E,Software Engineer,Kolkata,53,6,15.6
30,Male,PhD,DevOps Engineer,Noida,44,8,31.7
28,Female,M.Tech,Backend Developer,Mumbai,42,6,20.1
43,Female,MBA,Security Engineer,Noida,36,21,59.4
37,Male,MCA,Backend Developer,Kolkata,40,15,43.6
33,Male,PhD,Backend Developer,Pune,43,11,38.5
49,Female,B.Tech,Cloud Architect,Noida,35,27,82.6
25,Female,M.Tech,Backend Developer,Bengaluru,41,3,16.7
48,Female,B.E,QA Engineer,Pune,43,26,56
39,Male,M.Tech,Engineering Manager,Gurugram,41,17,66.3
30,Male,M.Tech,Product Manager,Noida,51,8,24.1
36,Female,MCA,Fullstack Developer,Bengaluru,47,14,34
48,Female,PhD,Fullstack Developer,Mumbai,53,26,68.8
47,Male,B.Sc IT,Frontend Developer,Hyderabad,35,25,66.2
32,Male,PhD,Software Engineer,Noida,41,10,37.4
44,Female,MCA,Cloud Architect,Pune,53,22,71.5
46,Male,MBA,Backend Developer,Pune,40,24,67.9
38,Male,B.Sc IT,Data Scientist,Pune,35,16,51
44,Male,M.Tech,Product Manager,Chennai,48,22,59.6
48,Male,B.Tech,Cloud Architect,Kolkata,36,26,93.1
30,Male,MBA,Data Scientist,Kolkata,43,8,33.8
33,Male,MCA,DevOps Engineer,Bengaluru,51,11,34.1
40,Male,B.Sc IT,QA Engineer,Mumbai,45,18,53.9
34,Male,MBA,Data Scientist,Gurugram,47,12,43.6
22,Female,B.Sc IT,Fullstack Developer,Bengaluru,54,0,7.5
28,Female,BCA,Security Engineer,Chennai,43,6,21.8
41,Female,MCA,DevOps Engineer,Bengaluru,54,19,43.7
41,Male,B.Tech,Frontend Developer,Gurugram,44,19,55.3
21,Female,MCA,Fullstack Developer,Hyderabad,43,0,7.9
45,Male,BCA,Security Engineer,Gurugram,38,23,69.2
24,Male,B.Tech,QA Engineer,Bengaluru,42,2,13.5
44,Female,B.E,Fullstack Developer,Noida,47,22,53.2
44,Female,B.Tech,Backend Developer,Gurugram,39,22,52.3
48,Female,MBA,Security Engineer,Mumbai,45,26,83.1
25,Male,B.Sc IT,Cloud Architect,Hyderabad,47,3,31.5
49,Male,M.Tech,Backend Developer,Chennai,50,27,84.3
41,Male,B.Sc IT,Cloud Architect,Kolkata,44,19,58.1
35,Male,BCA,Cloud Architect,Pune,36,13,57.8
27,Male,MCA,Software Engineer,Kolkata,53,5,16
49,Male,B.Tech,Product Manager,Mumbai,46,27,86.8
36,Male,BCA,Security Engineer,Noida,38,14,51.2
31,Male,MBA,Frontend Developer,Pune,52,9,26.5
41,Female,MCA,DevOps Engineer,Kolkata,45,19,49.5
46,Female,PhD,DevOps Engineer,Noida,50,24,62.1
41,Male,MBA,DevOps Engineer,Noida,44,19,60.3
50,Female,B.Sc IT,Cloud Architect,Noida,43,28,84.5
30,Female,B.E,QA Engineer,Hyderabad,36,8,27.8
21,Male,MCA,Fullstack Developer,Kolkata,37,0,3.6
48,Male,PhD,Software Engineer,Kolkata,43,26,71.8
22,Female,PhD,Backend Developer,Kolkata,49,0,9.7
26,Male,M.Tech,QA Engineer,Bengaluru,44,4,20.8
